word,count,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
bush,4000,-0.350636,-0.20415673,-0.04973033,-0.00863422,-0.0141061945,-0.08757764,0.037422284,-0.06677093,-0.16036397,-0.16438453,-0.3174186,-0.2617268,0.26233092,0.14251973,-0.105988584
number,3989,-0.06421588,0.3556604,-0.20183046,-0.097685546,-0.03995861,-0.047999527,-0.04435566,-0.007281297,-0.056192573,-0.014852817,0.21264118,-0.06138236,-0.11298396,-0.108651794,-0.17181998
home,3985,-0.14332934,-0.14133914,-0.100182205,0.014320887,-0.00035428192,-0.091657594,0.06151926,0.12581916,0.0024748214,0.05234277,-0.008448112,-0.046370577,0.03859832,-0.21663816,0.027305547
violence,3973,-0.25240448,0.06976959,0.14905533,0.09199008,-0.06272314,-0.05106835,0.07882479,-0.12286423,-0.010740151,-0.13433711,-0.08574578,0.18207161,0.07774815,-0.043152705,-0.0589104
department,3971,0.17146902,0.15005676,-0.15614076,-0.22783704,-0.010381826,-0.016737826,0.23578306,0.079271056,0.0033414483,-0.07454593,-0.18701139,-0.10516595,0.0026020487,-0.2493537,-0.074424736
political,3939,-0.06658024,-0.34061104,-0.031168723,-0.11827081,0.058783907,-0.036318537,-0.1490912,-0.0433202,-0.1876872,-0.07475818,-0.055079702,-0.19930403,0.283818,0.10361674,-0.06254717
democrat,3937,-0.049856044,-0.17637621,-0.6657874,-0.08309081,-0.2665715,-0.17278393,-0.22565652,-0.3196667,-0.1764599,0.0262552,-0.37772223,-0.38688415,0.34272662,-0.2943229,-0.13900135
found,3927,0.016866948,0.01613369,-0.37012136,0.21601388,-0.10739594,-0.19392101,0.12177127,-0.0037964643,0.11107008,-0.111619376,-0.10819642,0.027708825,-0.11629726,-0.15982738,-0.116739355
second,3919,-0.27232292,-0.26778173,-0.23955955,-0.106265485,0.20626922,-0.077759564,-0.15728751,-0.16121456,-0.13436814,-0.15362644,0.09814969,-0.09174529,-0.10603492,-0.061598815,-0.16367427
campaign,3906,0.0005998033,-0.32119843,-0.18245411,-0.14504127,-0.1981784,-0.18865138,-0.29739127,0.18304479,0.06297589,-0.044216007,0.009132061,-0.05351571,0.29461226,-0.16943409,-0.15081476
without,3902,-0.05800359,-0.060195483,-0.15238835,-0.050422058,0.01913852,0.12110104,-0.04565717,-0.03410111,0.12459333,0.19177485,-0.091437764,-0.27007973,-0.09874474,0.022923104,-0.08762929
monday,3890,-0.02715411,-0.030509865,0.07711765,-0.23317087,0.046979446,0.005162293,0.002464937,-0.16512533,-0.10499157,-0.2034186,-0.029435417,-0.03572618,0.053339615,-0.19174916,-0.21484946
wednesday,3878,0.089128785,-0.53937405,-0.16712363,-0.18197404,0.12333356,-0.22292583,-0.006525548,-0.12008513,-0.089736074,-0.047334228,-0.006450533,0.074054,0.052131988,-0.18274297,-0.20646754
use,3874,-0.0754489,-0.032872252,-0.02337667,-0.045372415,-0.0010697606,-0.031394344,-0.13743997,0.24755205,0.053835265,0.053715628,0.14943339,-0.1603887,-0.014052806,0.026286984,-0.16393827
go,3868,-0.023591403,-0.29405522,0.06721398,-0.0797328,-0.015440197,0.049194243,-0.098677225,-0.17100585,0.07483218,0.17858547,-0.10093327,-0.29121056,0.03615966,-0.0325995,0.00031016205
action,3864,-0.09276142,-0.45665014,0.24855009,0.06630802,0.05839794,-0.12729779,0.11042888,-0.20512013,-0.24033102,-0.14846183,-0.052874777,0.1120669,0.08218227,0.007933831,-0.102812104
another,3863,-0.041659743,-0.031720195,0.045822244,-0.009408472,0.08334677,-0.09366387,-0.13738394,-0.03865795,-0.14246333,0.13486165,-0.0034702779,0.07715217,-0.03770199,0.05979301,-0.17556675
industry,3861,0.34686545,0.0036680072,-0.026302751,-0.23613803,0.04517472,0.01663623,-0.14468981,-0.41137922,-0.03154417,-0.36079407,0.011385008,-0.018964082,-0.031661794,-0.24865068,-0.15194641
debate,3854,0.07978152,-0.08247326,-0.05965073,0.023768272,-0.079603516,-0.05535345,-0.29132038,-0.05063522,-0.0005354196,-0.0045338944,0.046985365,-0.1076518,0.18977214,-0.31227893,0.008063653
according,3838,0.05377857,-0.12116545,-0.3151491,-0.3295673,-0.11786222,-0.11568441,0.13460962,-0.096046664,-0.037697997,-0.038040757,0.20005612,0.020861601,-0.26595008,-0.21921827,-0.104845494
lawyer,3816,-0.12766504,0.07671621,-0.22740772,0.17616448,0.190416,-0.1465804,-0.0027897672,-0.18434975,-0.11390463,0.00040219593,-0.31587178,-0.2475436,-0.3378467,-0.26982844,-0.015050333
criminal,3812,-0.26131353,-0.11333683,0.020575035,-0.19721572,-0.086273074,0.08249784,0.44208932,0.25498167,-0.2339447,-0.15870853,-0.28852326,0.049592618,-0.10433642,-0.14614461,-0.15383367
study,3808,-2.3811494e-05,0.055559695,-0.14375047,0.046287496,-0.28288412,-0.04479302,0.07255872,-0.029780589,0.09761376,-0.19859898,-0.03894492,-0.1365893,-0.14040646,-0.05703987,-0.15742245
office,3794,-0.0057690428,0.12087676,-0.17368977,-0.11253249,0.072985284,-0.12180938,-0.024320653,-0.17657547,-0.23243923,0.12716559,0.015023494,0.050652154,0.08048473,-0.27441433,0.091575
thursday,3772,-0.14298071,-0.16968715,-0.03478397,-0.19439918,0.053022552,-0.11523373,0.021807715,-0.21381608,0.11093618,-0.13165478,-0.20210733,-0.30801788,0.0928252,0.0332169,0.031493958
effort,3755,-0.0734054,-0.13140512,-0.07805164,-0.24174276,0.089279234,-0.1059342,0.1326043,-0.13789828,0.096865065,-0.20213367,0.16132565,-0.043293316,0.080972716,-0.02795775,-0.16596022
think,3744,-0.070346095,-0.011628084,0.10094991,-0.057424597,-0.08388376,-0.079340875,-0.15831518,0.17635538,-0.20799886,-0.027370255,-0.023843508,0.19990933,0.10026378,-0.27937266,0.05591167
back,3740,-0.010145813,-0.12020729,0.052757677,-0.088168025,-0.074316844,-0.09852459,0.04457742,-0.2092846,0.053762533,0.08537782,0.023229059,-0.12599728,0.013960333,0.1445204,0.00053333637
background,3715,-0.36207286,0.092609785,-0.37111604,0.15048556,-0.011556943,0.1468606,-0.34897742,0.09185319,-0.32687798,-0.09259223,0.07760518,0.06505099,0.2305126,-0.2695429,-0.042733967
world,3699,-0.078475475,-0.037307158,0.22458364,-0.16087423,-0.2934151,-0.0087045,-0.1790212,0.020506924,-0.19023769,-0.0012322161,0.024544338,-0.38527092,-0.15186924,0.28226537,-0.13383348
leader,3690,-0.089927755,-0.25228947,0.5128789,0.009609088,-0.28990257,-0.09326392,-0.12861106,0.12934142,-0.2880873,-0.22172397,-0.18141265,0.13976361,0.061404034,0.3763005,0.21507896
union,3679,-0.20241,0.026980845,0.17791887,-0.10335849,0.014812352,-0.029548105,-0.38830885,-0.09450962,-0.17136605,-0.120448336,-0.033058815,-0.11271002,0.05199116,0.25333616,-0.09189002
center,3662,-0.06420058,-0.12460748,-0.30023533,0.030512678,-0.012830326,0.02508747,-0.03968119,-0.11451854,-0.08568189,0.19520205,0.032761626,0.10683816,-0.025512405,-0.3976876,-0.10346066
high,3641,-0.07698118,0.043550853,-0.35521218,-0.015969586,-0.008225614,-0.18733571,0.031987656,-0.48375025,-0.101045325,0.061212655,-0.08501989,0.1517908,-0.098717526,-0.55957854,-0.049927335
next,3628,0.098817125,-0.15041575,0.0009405905,-0.15739498,-0.06717167,0.013522693,0.047514923,0.09321358,0.10729173,0.011957256,-0.21102315,0.06859751,-0.10076151,0.08733013,-0.011816404
handgun,3626,0.00045989847,-0.3989341,-0.343279,-0.4181203,-0.075845756,0.0035682656,-0.04849614,0.059735052,0.2151758,-0.053236995,0.052779157,-0.09314897,-0.033514764,0.14598949,-0.14172386
still,3602,0.049273696,-0.26360384,0.105969675,0.02912917,-0.037810106,0.01859236,-0.16931091,0.06016013,-0.09823368,-0.16564639,0.10371409,-0.115884945,0.07221026,-0.042786997,-0.18890151
among,3600,-0.18225305,-0.025098987,0.15624443,-0.0878594,-0.12368489,-0.03160417,-0.17496252,-0.2808052,0.008457514,-0.047026932,0.19671011,-0.0055205165,-0.06349368,-0.028557882,0.022953877
used,3564,0.013437352,0.27877423,-0.09411728,-0.10518488,-0.029153867,-0.06557348,0.13224907,-0.071192704,0.07164874,-0.036667652,-0.16514863,-0.064340755,-0.0748954,0.0980658,-0.09489925
ruling,3546,-0.1526224,-0.4711342,0.0042439518,0.038684156,0.36012268,-0.58942115,-0.47863445,-0.5200538,-0.0941179,-0.12742862,-0.16504616,0.059414655,-0.09764178,-0.112097844,-0.106888145
told,3544,0.02000849,-0.48478612,-0.19495882,-0.030237094,0.030342204,-0.15110314,-0.0065386835,-0.19277644,0.12904394,0.009822711,0.00019077928,-0.24719761,0.14137097,-0.0143111795,-0.039869756
execution,3531,-0.1486462,-0.30032903,0.13792162,0.10144813,-0.20686662,0.02714548,0.00645965,-0.35515514,0.23070237,-0.19122306,0.1709213,0.22118856,-0.3388196,-0.06678018,-0.119272314
obama,3475,-0.16898103,-0.10709475,-0.06809368,-0.023038559,-0.29553202,-0.0938577,-0.22270866,-0.25488055,-0.10992572,-0.3035565,-0.11218156,-0.23006232,0.3795876,-0.22283038,-0.01304186
service,3471,0.10560954,0.11675464,0.2716858,-0.14194776,-0.14102589,0.09095649,0.064978376,-0.048018135,-0.13101771,0.04330169,-0.26434392,-0.13947475,-0.062805966,-0.031050794,-0.19390176
student,3463,0.02509771,-0.105748884,-0.11634892,0.12523742,-0.12260428,0.09982406,-0.05018657,-0.15200205,-0.24712607,0.07952324,-0.0012128439,0.07772197,-0.19915138,-0.06044877,-0.09300758
gov,3450,-0.1223513,-0.096917965,-0.017088868,0.13753948,-0.087945424,0.034404904,-0.24608517,-0.16135947,0.10618985,0.022144493,-0.43813273,-0.23905702,0.5177573,-0.4879721,-0.107737474
going,3449,-0.009109632,0.10682796,-0.3241779,-0.09338164,0.055153523,-0.0025113488,-0.042156883,-0.0971371,-0.029494444,-0.024351073,0.00060739607,0.05554435,0.02702116,-0.14111687,-0.07507966
sale,3443,0.4796353,0.09097468,-0.09346312,-0.10976275,-0.21329515,0.06478595,-0.028681805,-0.24158101,-0.20844176,-0.3602682,-0.08174936,0.048100177,-0.16325551,-0.24439842,-0.12530176
act,3424,-0.20519605,-0.33996066,-0.022338348,-0.002022432,-0.038280457,0.22176668,-0.010792214,-0.022757828,-0.25002652,0.045379102,-0.013522001,-0.05795435,0.04416945,-0.31519142,-0.10946929
nra,3391,0.024004469,-0.2977195,0.06573563,-0.12695365,-0.0646767,-0.19868381,-0.3180779,-0.20421074,-0.16326022,-0.3470259,-0.13873298,0.27849045,0.07919401,-0.28519508,-0.11734553
system,3386,0.008894829,0.09978028,0.034698527,0.26659968,-0.059600316,0.14865094,-0.13959694,0.27785453,-0.0816914,-0.06462418,-0.27216268,-0.18815078,-0.08566687,0.011384463,0.0077309255
ago,3324,-0.019572075,0.058122125,-0.25555086,0.07874869,0.013380449,0.018932087,0.057061937,-0.25786284,0.0062240115,0.085943624,-0.059528686,0.16758189,-0.05053605,0.010833741,0.00071428163
citizen,3318,-0.1283398,0.12677094,-0.06392356,0.11661132,0.24225721,0.035393354,0.021656215,0.1689344,-0.2745086,-0.09835367,-0.16577654,-0.064485185,0.031173186,-0.12495783,-0.21330684
put,3304,0.00022074269,-0.10514282,0.18514548,0.03839843,-0.23592153,-0.09086281,0.039039887,-0.21259874,0.14036891,-0.1059001,-0.021110976,0.07005161,0.20053704,-0.14254253,0.028009882
friday,3290,-0.051205795,-0.049041636,-0.1769289,-0.2979183,0.20404348,-0.21624804,-0.14518589,0.20895013,-0.043493927,0.06846842,-0.152061,0.09653873,-0.027756318,0.19986945,-0.111574546
problem,3281,0.06762909,0.1186528,-0.050770942,-0.035717756,0.014688171,0.046851173,0.15032206,-0.07822279,-0.034445744,-0.13593082,-0.0519014,-0.041436173,-0.061917417,0.03972847,-0.13196775
well,3281,-0.17184289,0.2127774,0.019395344,-0.04297072,0.06634284,-0.06655409,0.020942673,0.06528641,-0.11176441,-0.1898061,-0.032512203,-0.074114695,0.0094047375,-0.19214451,-0.20719342
carbon,3275,0.08135419,0.15788965,0.03547406,-0.247164,-0.18952258,-0.07560076,-0.037376523,-0.20345446,-0.13856727,-0.059577063,-0.24254473,-0.15616256,-0.10611876,0.06419172,-0.16155106
called,3267,-0.1345445,-0.26296082,0.19118647,0.16223694,-0.21673922,-0.034723923,-0.03757822,0.11720251,0.27924135,0.1240979,-0.05472186,0.04202317,-0.052921705,0.098746,-0.054347616
know,3258,-0.13161686,0.07986514,0.22188807,-0.017429134,-0.07819503,-0.008926286,-0.041298687,0.2527452,-0.0651072,0.14478777,0.011419727,-0.16114105,-0.0030416918,-0.016495759,-0.13103738
long,3254,-0.07819832,0.14231314,0.21743655,0.0880541,-0.035042796,0.07651755,-0.14349395,-0.0462574,-0.24701719,0.059272006,0.029245865,-0.15392476,-0.086999275,0.15605071,-0.1819474
white,3250,-0.16950199,0.03678155,-0.30846438,0.2745931,-0.16303311,-0.10849511,-0.080788344,0.0606449,-0.13365169,-0.13555592,0.071714506,0.028198646,0.048329312,-0.044549856,-0.15594555
yesterday,3245,-0.41691318,-0.19573765,0.055456296,-0.2639988,0.036546055,-0.19048929,0.10051765,-0.014791676,-0.049317684,-0.13482781,-0.07334848,-0.21914676,0.03627347,-0.03518847,-0.21983016
clinton,3244,-0.1254004,-0.19465654,-0.27568555,0.105631955,-0.2149238,-0.046921574,-0.088947415,-0.46438912,-0.16903767,-0.40140644,-0.39242238,-0.26435247,0.4481455,0.056580655,-0.1426923
proposal,3244,-0.09703217,-0.19752038,-0.16709651,-0.18006241,-0.1321443,0.24150766,0.089351416,0.016625611,-0.25179768,-0.059217475,-0.091645665,0.045759,-0.079997286,-0.10168122,-0.12908526
worker,3234,0.15839627,0.17814748,-0.025858415,-0.08941191,0.06718802,-0.006128115,-0.050651044,-0.089393936,-0.2989324,-0.008282393,-0.1538821,-0.08125602,-0.1747148,-0.21990003,-0.032838285
university,3232,0.015704684,0.095510855,-0.011725698,0.013182646,0.024739238,-0.02531379,0.018443286,0.12152431,-0.0095907515,0.074844174,-0.09714161,0.05063018,-0.2638005,-0.33765432,-0.07805492
help,3204,-0.05673954,-0.14042768,-0.08780987,-0.15242463,-0.14043452,-0.0608272,0.023950879,0.07294993,0.008383224,0.2667568,-0.22886737,-0.10390557,-0.018609699,0.12655039,-0.04595513
question,3200,-0.05177232,-0.11773497,-0.037539925,-0.030413534,0.15452603,0.024342861,-0.19095373,0.14398935,0.0017023393,-0.19936545,-0.11547672,-0.05980479,0.032368604,-0.14542018,-0.04257102
already,3155,-0.12154219,0.02706434,-0.12103178,0.05974877,-0.123137385,0.18328625,-0.028264891,-0.11739933,0.072665386,0.027270935,-0.06669189,0.0456756,0.0016416456,0.04456446,-0.14048196
former,3154,0.044416726,0.11996198,0.11318826,0.16858824,0.024581239,-0.16632827,0.013607924,0.036430765,-0.091767915,-0.039062504,0.11571312,-0.023103653,0.072121434,-0.24022382,-0.11843965
local,3145,0.099378265,0.07097445,-0.18258251,-0.007058194,0.09194698,-0.02239935,-0.30997187,-0.051604792,-0.06806012,0.18714352,0.013202361,-0.055064593,0.032655913,-0.018058917,-0.027129568
trial,3141,0.00076006394,-0.09344507,-0.016225543,0.0902868,0.10440704,-0.15631078,-0.20661446,-0.2839899,-0.045130856,-0.09208083,0.01982391,0.16635889,-0.24488115,0.10255583,-0.15085404
news,3139,0.038910553,0.16776943,-0.014305886,0.17730762,-0.071800865,-0.07902255,0.18972209,-0.011385577,-0.15196848,0.094501376,0.06405502,0.16408294,0.00881252,0.01217218,-0.15181679
passed,3111,-0.16677499,0.13745058,-0.18797679,-0.071685426,0.19211173,0.05997849,-0.07234124,0.022475779,-0.22238773,0.21327014,0.10724962,-0.065745056,-0.08023242,-0.07621269,-0.13272615
place,3110,-0.28447634,0.18499352,-0.06269638,0.03146426,0.01035641,-0.0076809623,-0.13883503,-0.07851736,-0.01700502,0.07029415,0.00023931045,0.01355446,-0.13091724,-0.27667934,-0.06405339
business,3110,0.6595126,-0.19464114,-0.18385409,-0.16071081,-0.06960925,0.015156091,-0.028723821,-0.16765404,-0.62523526,-0.19472317,-0.21990895,-0.10201991,-0.22514729,-0.18746662,-0.015842058
must,3102,-0.028519832,0.16752826,0.18784603,-0.00069920806,-0.004802119,0.17598638,-0.038891528,0.05505609,-0.1923886,-0.03897369,-0.09808693,-0.24015878,-0.16303068,0.19476607,-0.17739613
committee,3061,-0.01690804,-0.16041985,0.06396598,0.082996115,-0.22929773,0.0013683373,-0.011548739,-0.24428749,-0.21311067,-0.039107382,0.02317563,-0.0860445,0.18992221,-0.18667959,-0.14838904
tax,3046,0.39736447,-0.37795672,-0.36336195,0.119678214,-0.13641165,-0.17377067,-0.016329154,-0.31607628,-0.3180625,-0.104234286,-0.2339043,0.01876733,-0.02103538,-0.006552783,0.010802583
every,3033,0.07593658,-0.18477012,-0.0054287165,-0.01993207,-0.00015619074,0.06723539,-0.1263056,-0.14725664,-0.11117661,0.17235613,-0.024984125,-0.1660086,0.0015490442,-0.18565364,-0.09739757
call,3025,0.009971689,-0.04329605,0.18281046,-0.23313394,-0.04620921,0.08075015,-0.20466729,-0.06158635,-0.06996438,0.28074646,-0.05097542,0.17848147,0.040070113,-0.09754059,-0.10240753
assault,3018,0.014677261,-0.28937542,-0.000847948,-0.14254232,-0.108552806,-0.05432977,0.15317647,-0.29748663,-0.121005796,0.0950746,-0.07261235,-0.001060769,0.03236485,0.04119911,-0.11838313
effect,3014,0.021873299,0.049153972,-0.22691138,-0.01566105,-0.08798166,0.32537803,-0.09871505,0.17860785,-0.010195723,-0.079895094,-0.14565034,-0.21960744,-0.090056196,-0.06229095,-0.08712814
four,3010,0.09277417,0.009599878,-0.27276692,-0.45317867,0.11735685,0.11995665,-0.07313163,-0.29210415,-0.0042475075,0.21388334,-0.17016886,-0.053326927,-0.0985547,-0.1566218,-0.02422336
america,3003,0.07538093,-0.13032533,0.09560274,-0.014319083,-0.13768308,-0.13744697,-0.27329832,-0.11619911,-0.17568962,-0.13052617,0.18389672,-0.05572531,-0.063164234,0.020537399,-0.17981227
permit,2969,-0.01631765,-0.2601339,-0.16871746,-0.037107535,0.15961315,0.042808577,-0.13317104,-0.0052864556,-0.48281297,-0.045084305,0.09178227,-0.03177376,-0.13245596,0.10682884,-0.023632947
recent,2968,-0.2106214,-0.084565125,0.017844344,0.10473986,-0.111066364,-0.14604606,0.16760433,-0.3822761,0.10260928,0.15719683,0.041646715,0.098529495,-0.07822215,0.0011108348,-0.10533338
lawmaker,2964,-0.152736,-0.23066804,0.14106344,-0.031678695,-0.09172259,0.0073028025,-0.11465398,0.07738685,-0.02228824,0.114478685,-0.100235455,-0.06686984,0.25308418,-0.22181396,-0.110632464
community,2961,-0.030018331,-0.25685424,-0.09417092,-0.14154811,-0.08447434,-0.06938378,0.13472645,-0.26404393,-0.04230919,-0.11121631,0.32516098,0.049206346,-0.13470925,-0.04930605,-0.080839686
benefit,2944,0.16705467,0.0481393,-0.3163951,0.24681766,-0.1903834,-0.0868788,-0.3499698,-0.21792348,0.05933894,0.38426352,-0.18843138,-0.013235641,0.00401409,-0.39783242,-0.08792772
several,2941,-0.20122114,-0.23089784,0.19358842,-0.13210233,0.021385064,-0.012953907,-0.03190171,-0.19723675,0.009668226,0.062398687,-0.026364693,0.038909085,0.013630476,-0.24533759,-0.03509055
agency,2923,-0.026130114,0.16709076,-0.078068815,0.012648103,-0.118753634,0.15265559,0.046264846,0.056898117,-0.049564883,-0.19902879,-0.02786667,-0.0008145274,0.00542706,-0.39855468,-0.06541125
border,2920,-0.04103539,0.029112425,0.06804505,-0.17435199,-0.2172246,-0.04343687,-0.24276768,0.6351821,0.12827955,-0.3122107,-0.10431983,-0.14238366,-0.09749453,-0.083215006,-0.14041825
civil,2911,-0.4481508,-0.26448408,0.014370809,0.3523836,0.0071473056,0.12838392,0.008653941,-0.02896707,-0.112443596,-0.09618724,-0.19394337,0.13495915,-0.15191886,-0.3411788,-0.13978842
power,2908,-0.0123867225,0.07576636,0.039054435,-0.34330374,0.26021394,-0.039999843,-0.19847907,0.100227445,-0.16630147,0.073803924,0.10502315,-0.13608377,-0.091091484,-0.17579523,0.017627964
sentence,2906,-0.09225776,-0.15651919,-0.114773504,-0.020398332,-0.03140221,-0.011681076,0.19843833,-0.061366685,-0.3558316,-0.13947058,0.03356029,0.05637835,0.23301816,0.019958626,-0.18372001
convicted,2902,-0.46601352,-0.113229804,-0.45317826,-0.10114319,0.10102554,-0.109690696,0.12543857,0.054726493,-0.20111808,-0.15610342,-0.078056976,0.048362203,-0.045496322,-0.1208714,-0.22707576
area,2893,-0.18575338,0.10644502,-0.063444935,-0.17873149,-0.114532284,0.16131337,0.017737327,0.29666832,-0.1683405,-0.10457258,-0.09627638,-0.08100773,-0.15228043,-0.25525182,0.09799392
advocate,2886,-0.005650488,-0.034894038,-0.22391786,0.1167956,0.0678038,-0.026598372,-0.022579357,-0.036029566,0.13442756,0.03211847,-0.050144725,0.017303975,0.041914288,0.046544515,-0.14151624
enforcement,2883,-0.03802961,-0.045997474,-0.22908866,-0.0979749,-0.1377548,-0.016608987,0.38238752,0.16052487,-0.14551386,0.07331933,-0.15963213,-0.1981256,-0.09677771,-0.25122464,0.056872796
john,2878,-0.19840166,-0.020641057,0.09847444,-0.1286335,0.011295391,-0.023687355,0.028213324,-0.09847769,0.08828948,-0.2660465,0.16444717,0.0041615297,0.038931154,-0.08352736,-0.14279254
greenhouse,2876,-0.111224875,0.14214522,-0.08452641,-0.10431508,-0.15493831,-0.0018847291,-0.40893352,-0.21166047,-0.14436997,-0.22188899,-0.26943702,0.28078824,-0.21845058,0.096254766,-0.16108981
jury,2868,-0.50504017,-0.019343719,-0.037918348,0.021193452,0.22273846,-0.038621217,-0.096072495,0.013004837,-0.31385598,0.009981452,-0.06204704,-0.19576709,-0.4865293,0.18478179,-0.15946168
energy,2861,0.0010003552,0.058936372,-0.14109135,-0.17644595,-0.2644119,0.06944223,-0.3877383,-0.07861834,-0.32564577,0.048123576,-0.13293894,0.03534331,-0.061002478,0.011011775,-0.09269306
