word,count,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
number,3989,0.0073835417,0.38702664,-0.241674,-0.044333424,-0.014224099,-0.0557593,-0.047436062,-0.04146275,-0.060905688,0.008712069,0.2288469,-0.002390294,-0.111008994,-0.15739946,-0.19606003
home,3985,-0.16664022,-0.1612747,-0.17835768,0.040913146,0.025282575,-0.08670422,0.05490926,0.28815573,-0.020070527,0.039607514,0.007350343,-0.026287233,0.029090375,-0.22720976,0.15130049
violence,3973,-0.24342142,0.0809046,0.1666608,0.16128547,-0.06868273,-0.047022156,0.046564255,-0.16587889,-0.01730721,-0.0903182,-0.11505765,0.16656625,0.07786366,-0.19622758,-0.046756618
department,3971,0.18200716,0.23521772,-0.22198789,-0.28868815,-0.02321669,-0.014549577,0.20178793,0.08124852,0.006579214,-0.0670597,-0.18500303,-0.07310551,-0.0033859184,-0.25296414,-0.09461368
political,3939,-0.04883832,-0.55888,-0.0053858776,-0.11803921,0.032712772,-0.043754112,-0.1827248,-0.103003606,-0.28788534,-0.17507295,-0.12060403,-0.17226122,0.2618997,0.0938775,-0.055796433
democrat,3937,0.061082065,-0.0009579799,-1.0196562,0.019947104,-0.12530892,0.034622207,-0.107982256,-0.25451955,-0.05605893,0.22029686,-0.47192052,-0.29955053,0.2620151,-0.33269748,-0.12132473
found,3927,0.026977101,0.2056961,-0.41768304,0.35211107,-0.021661505,-0.12204768,0.14492095,0.07153834,0.14557092,-0.042904746,-0.0780455,0.0099638505,-0.05064342,-0.20843317,-0.08800351
second,3919,-0.2976012,-0.3144596,-0.3536621,-0.0071210214,0.20653786,0.012335814,0.0042331773,-0.061241854,-0.0029408394,-0.105734386,0.117142625,-0.00778951,-0.0848109,0.12046184,-0.17593917
campaign,3906,0.04394746,-0.38079497,-0.21491157,-0.1527354,-0.23324019,-0.17709161,-0.36877874,0.32386884,0.075342506,-0.098700546,0.018514698,0.03512176,0.23849617,-0.16380823,-0.17347354
without,3902,0.0039689834,-0.054818343,-0.11410717,-0.0113008665,0.017103424,0.15136069,-0.025955558,-0.05530294,0.14479041,0.24822192,-0.08082793,-0.25821406,-0.08573847,0.076770514,-0.07158404
monday,3890,0.0141009595,0.023469724,0.21397059,-0.27170807,0.042673424,0.060017593,0.009097567,-0.24755612,-0.06591097,-0.18644091,0.025357425,0.09775957,0.119211935,-0.09386752,-0.2262214
wednesday,3878,0.25048444,-0.8350283,-0.061110444,-0.062073063,0.17655392,-0.12645864,0.026029766,0.08659739,0.03958152,0.037104238,0.13268284,0.24057257,0.14765994,-0.21869576,-0.22926083
use,3874,-0.054924037,-0.015390934,-0.003568318,-0.040966254,0.022980332,-0.037331678,-0.14117213,0.32494718,0.018020237,0.04299192,0.11594632,-0.12609755,0.0022522747,0.06472554,-0.18955636
go,3868,0.03367251,-0.28633645,0.12315068,-0.038181428,0.03781175,0.04493325,-0.110043705,-0.15326144,0.1550821,0.24677761,-0.08603314,-0.28641987,-0.006921603,-0.048025057,0.06583426
action,3864,-0.080466166,-0.55351186,0.30114496,0.16694768,0.14283003,-0.092873834,0.22031015,-0.21587834,-0.2098106,-0.16863969,-0.0597064,0.21597283,0.10756066,0.07014298,-0.10061128
another,3863,0.01598816,0.08846257,0.049173318,0.03272775,0.08929623,-0.06753856,-0.1179243,-0.009027656,-0.15189841,0.15572968,-0.016826844,0.09275224,-0.0061096,0.15800439,-0.20821996
industry,3861,0.34058666,0.07400978,-0.056238446,-0.3396671,0.07853092,0.021909922,-0.16649005,-0.61891633,0.0067354133,-0.49923924,0.019293126,0.08678281,-0.026759481,-0.1812354,-0.16076596
debate,3854,0.12829186,-0.044552654,-0.095587984,0.053367585,-0.06572293,-0.035380438,-0.33011985,-0.115074,0.021994848,-0.03370183,0.011225242,-0.10218347,0.15973853,-0.43803385,0.061064966
according,3838,0.108739324,0.008390318,-0.29145896,-0.2612134,0.016100839,-0.039711896,0.19691353,0.05096172,0.10529062,0.044622447,0.23582374,0.09204443,-0.19369452,-0.068094,-0.035106704
lawyer,3816,-0.048422206,0.17716865,-0.25589168,0.28751013,0.24184327,-0.098057605,0.107101284,-0.19958295,-0.06376475,0.018774254,-0.3986091,-0.29858202,-0.33662316,-0.46505243,0.03202617
criminal,3812,-0.33093342,-0.06431442,0.07841274,-0.2741393,-0.109326705,0.00723047,0.3741983,0.30502957,-0.37349257,-0.3112273,-0.39888272,-0.024341991,-0.13042745,-0.31181845,-0.17790845
study,3808,0.118646555,0.06464577,-0.022751462,0.013907611,-0.22052732,0.034720443,0.105730355,0.13482767,0.13756727,-0.12546802,0.03783124,-0.0022746404,-0.13882852,0.047613997,-0.14815201
office,3794,0.04266816,0.24387862,-0.17475607,-0.09542538,0.11170374,-0.08212148,-0.030449832,-0.25696248,-0.22458921,0.150846,0.008946042,0.064340524,0.07555578,-0.39992306,0.20934898
thursday,3772,-0.0853794,-0.12889561,0.05438047,-0.26668182,0.052202094,-0.044726215,0.0508396,-0.2638238,0.17306708,-0.06402128,-0.15521394,-0.2714969,0.13015969,0.06088308,0.1260284
effort,3755,-0.09183318,-0.18523899,-0.129729,-0.23078395,0.13340579,-0.08579846,0.19351508,-0.100256614,0.22584383,-0.2607782,0.14987707,0.05342569,0.114516445,-0.04732421,-0.2137414
think,3744,-0.09568854,-0.018622192,0.12324428,-0.00846041,-0.08710704,-0.08174911,-0.23923755,0.31097776,-0.25743914,-0.046401925,-0.0026723333,0.28323153,0.06602367,-0.405488,0.19132301
back,3740,-0.027872076,-0.1579346,0.102436446,-0.051324863,-0.09037109,-0.07714623,0.029675478,-0.26842347,0.10943787,0.086107366,0.041799806,-0.102301106,0.010065127,0.42551336,0.067237
background,3715,-0.42867264,-0.13674924,-0.77217805,0.19724478,0.036318034,0.17422086,-0.4220945,0.10905098,-0.3792426,-0.21124399,-0.0033278484,0.13503575,0.28140798,-0.5667008,-0.020527696
world,3699,-0.017499657,-0.05260684,0.3923787,-0.079025276,-0.289402,0.027322086,-0.22325565,0.101135015,-0.22065721,-0.023081504,0.0369039,-0.37078765,-0.14818498,0.34891737,-0.12162323
leader,3690,-0.18387844,-0.4884574,0.65621793,-0.056809496,-0.3449807,-0.13112319,-0.21595615,0.15042487,-0.39942127,-0.47824237,-0.25106058,0.1289692,0.043937862,0.41782814,0.34165362
union,3679,-0.20531248,0.22648191,0.21226484,-0.13825199,0.024336826,0.0048863445,-0.49966854,0.053539366,-0.1706228,-0.13594018,-0.026069058,-0.16932446,0.0339479,0.507002,-0.061473336
center,3662,-0.052696127,-0.10100821,-0.24511579,0.09381733,-0.01888059,0.09837081,-0.016138332,-0.008846891,-0.08217258,0.24996498,0.091176726,0.16870472,0.026094895,-0.5432495,-0.033913642
high,3641,0.033008065,0.19276375,-0.25392887,0.13951273,0.09858202,-0.06814573,0.19443198,-0.5089804,0.050462212,0.22799885,0.048020266,0.24311985,0.00522239,-0.82287484,0.02491363
next,3628,0.13281265,-0.2640385,0.055636093,-0.10795044,-0.08451975,0.034722075,0.046401635,0.096942395,0.13494167,-0.062196393,-0.24903336,0.12169578,-0.039334208,0.22876492,0.057461318
handgun,3626,0.08685755,-0.6578089,-0.3864205,-0.46132612,-0.008579263,0.09074005,0.017226027,0.17233545,0.28904527,0.029970612,0.119421184,-0.04177372,0.03399043,0.37491447,-0.12801473
still,3602,0.1489363,-0.36939982,0.103044726,0.07758771,-0.031770162,0.050588124,-0.19126132,0.09756845,-0.061370388,-0.15381159,0.12454567,-0.07516548,0.099758305,-0.01598981,-0.22745144
among,3600,-0.1998508,-0.07981664,0.33076042,-0.029543014,-0.1424104,-0.022757104,-0.16866684,-0.35353872,0.003956682,-0.003302537,0.24188355,0.05738395,-0.020880448,-0.042201627,0.121747494
used,3564,0.016303519,0.38356364,-0.112231106,-0.11287758,0.04744449,-0.065960824,0.17031042,-0.07371713,0.18619922,0.08277975,-0.17398998,0.0028364419,-0.118181266,0.026586017,-0.061755653
ruling,3546,-0.11576719,-1.0153114,0.030975176,0.25647652,0.33998314,-0.5932517,-0.32456908,-1.0386891,0.02812963,-0.0057536773,-0.22197342,0.13420452,0.020149436,-0.21008001,-0.096279144
told,3544,0.109480485,-0.6283168,-0.26233205,0.06105686,0.091445886,-0.10202717,0.04808575,-0.22102763,0.19200566,0.03252031,0.06315428,-0.21743311,0.17314617,0.15118235,0.009937635
execution,3531,-0.030944854,-0.31623143,0.1989632,0.14162385,-0.14386165,0.10533468,0.067602135,-0.46519563,0.28283882,-0.124479465,0.25352973,0.27484527,-0.3148131,-0.039865714,-0.09551026
obama,3475,-0.21049766,-0.20592633,-0.013657398,0.023397308,-0.30778176,-0.077561595,-0.24015173,-0.27572793,-0.13401237,-0.40447766,-0.02420866,-0.14296083,0.30237538,-0.36512938,0.033467147
service,3471,0.11966268,0.1034139,0.37833846,-0.19567092,-0.12359025,0.12077038,0.09288039,0.014124089,-0.09919176,0.028042763,-0.25549185,-0.12780589,-0.04497593,-0.0057007065,-0.22661203
student,3463,0.083672576,-0.008041428,-0.034057695,0.2022049,-0.057738762,0.1034918,-0.04320705,-0.22277309,-0.21106608,0.12601534,0.053587604,0.07787276,-0.13621144,0.021684151,-0.08256323
gov,3450,-0.121692084,-0.055787843,-0.049061745,0.10891825,-0.12953769,0.0011065237,-0.38033095,-0.2903894,0.00532155,-0.07553306,-0.5840587,-0.2769651,0.39595535,-0.866658,-0.09386925
going,3449,0.027411327,0.0477997,-0.3944938,-0.0029202434,0.049683493,0.0073897727,0.0137713095,-0.05347919,-0.025471399,-0.018259002,0.09741281,0.14370605,0.042056512,-0.15072066,-0.04952319
sale,3443,0.4501177,0.11853948,-0.024357261,-0.16568312,-0.23440616,0.011483285,-0.010208262,-0.2698902,-0.29311278,-0.3913686,-0.009219644,0.011728641,-0.20179433,-0.2892315,-0.1227015
act,3424,-0.19743931,-0.440008,0.028240925,0.020875903,-0.030296568,0.25549966,-3.1806798e-05,-0.023573454,-0.32081723,0.1247812,0.04648212,0.026448391,0.09955108,-0.44215494,-0.08645961
nra,3391,0.14239156,-0.4367895,0.16863383,-0.08478782,-0.03649373,-0.15232919,-0.3573825,-0.28338638,-0.12983327,-0.35791767,-0.051697403,0.3876329,0.12843265,-0.40753174,-0.12444398
system,3386,-0.016637677,0.005676383,-0.08352489,0.21384864,-0.053204827,0.13044845,-0.16504206,0.24353562,-0.10951289,-0.1620598,-0.35713413,-0.27466616,-0.08491848,0.15831438,0.064198926
ago,3324,-0.007214393,0.14126171,-0.396885,0.07100613,-0.017474188,0.098187484,0.044895723,-0.26962745,-0.0058212862,0.0341937,-0.021892307,0.2333773,-0.012576965,0.0929184,0.06689374
citizen,3318,-0.23320444,0.19884676,-0.09485162,0.13513497,0.23520158,0.03890867,0.0002861454,0.19299619,-0.3156644,-0.14051545,-0.24070539,-0.06419959,0.024897316,-0.061434407,-0.27154595
put,3304,-0.023901483,-0.14493482,0.27017343,-0.02937619,-0.21244495,-0.07443452,-0.0023828596,-0.37793776,0.1490823,-0.124073125,0.0009073886,0.16148199,0.1691866,-0.07024523,0.12254902
friday,3290,-0.0065299766,-0.030117845,-0.22821604,-0.27940798,0.15127215,-0.16116591,-0.09690218,0.39436603,-0.009160229,0.064582445,-0.17117383,0.19123322,-0.014172881,0.32716554,-0.10251733
problem,3281,0.10080089,0.15993235,-0.032662448,-0.0019858829,0.003793285,0.09302793,0.12126015,-0.05875058,-0.07530582,-0.1569108,-0.07217153,-0.056145843,-0.036745965,0.05667415,-0.16019735
well,3281,-0.0696238,0.360106,0.06409541,0.02445732,0.05785263,-0.036811844,0.019307867,0.18313695,-0.044179916,-0.09927141,-0.04449598,-0.07456215,0.008146659,-0.09146314,-0.21320875
carbon,3275,0.092262045,0.21761619,0.23137462,-0.39301503,-0.27222458,-0.041649528,0.3174257,-0.33283803,-0.039868586,-0.018776951,-0.22399376,-0.22745377,-0.17483738,0.15382573,-0.20201074
called,3267,-0.19770235,-0.36710888,0.25517288,0.15090173,-0.19401188,-0.06303864,-0.042657804,0.10741428,0.38736522,0.1611719,-0.046725687,0.060575105,-0.049131386,0.26552546,0.00284355
know,3258,-0.11214315,0.14543724,0.22792219,-0.0019268788,-0.111026786,-0.075056225,-0.07548571,0.3005029,-0.06422449,0.15082385,0.037923187,-0.15844776,0.0009384982,0.024648935,-0.1301369
long,3254,-0.04830133,0.19229339,0.31603506,0.038236257,-0.025406975,0.108692236,-0.18286575,-0.07922046,-0.311207,0.11870369,0.06277422,-0.1620797,-0.065219656,0.306969,-0.24008395
white,3250,-0.15511458,0.2244493,-0.26307413,0.29915273,-0.15077454,-0.087949425,-0.04308642,0.1846036,-0.10476022,-0.14779691,0.14461996,0.14811714,0.047598604,-0.039247643,-0.18432811
yesterday,3245,-0.45892626,-0.1455322,0.17162481,-0.14951727,0.10410512,-0.1497846,0.14509241,0.22145014,-0.01350974,-0.06509062,0.07750261,-0.14889354,0.052159186,0.19523992,-0.20715676
clinton,3244,-0.15680014,-0.21390787,-0.43563938,0.24932763,-0.21616423,-0.031800427,-0.07371717,-0.6182452,-0.22383094,-0.5295069,-0.38423508,-0.18275923,0.35127768,0.15745692,-0.16510123
proposal,3244,-0.13779096,-0.2940989,-0.12852795,-0.17984688,-0.08223148,0.23574936,0.22884794,0.08452658,-0.25355253,0.03102417,-0.05660143,0.036931124,-0.016449574,-0.19061434,-0.14710715
worker,3234,0.16479607,0.26998943,-0.062069,-0.02276236,0.06730665,0.016898258,-0.022318596,-0.051240545,-0.40391195,-0.016914848,-0.14419746,-0.010580858,-0.15856707,-0.3041274,-0.028906906
university,3232,0.10432765,0.11451104,-0.034556054,0.029093852,0.07881588,0.0047322167,0.06601836,0.24374373,0.0685126,0.16686957,-0.009055674,0.12268891,-0.21283977,-0.41148582,-0.011080586
help,3204,-0.021598376,-0.16343568,-0.104242556,-0.17985879,-0.13057174,-0.029719442,0.033137545,0.19717078,0.11965427,0.22127472,-0.14466462,-0.03536148,0.028729199,0.15256657,-0.027896991
question,3200,-0.10867607,-0.1776122,-0.05616045,0.0036010947,0.16556348,0.03505098,-0.1278958,0.3045481,0.038996145,-0.19620463,-0.12751982,-0.036223885,0.040577594,-0.23768283,-0.01980181
already,3155,-0.18240997,-0.006095897,-0.08551081,0.20853259,-0.06344425,0.13365638,0.0036142855,-0.1709892,0.08189904,0.025122734,-0.02709582,-0.0022106438,-0.011239461,0.12063156,-0.20641525
former,3154,0.031907953,0.24213408,0.20412126,0.22360253,-0.011282218,-0.190081,-0.025522955,-0.05213106,-0.021806598,0.012936019,0.105659075,-0.0014491272,0.044926018,-0.35697424,-0.14873104
local,3145,0.088255696,0.008603453,-0.18293874,0.0012645025,0.14240235,0.020094212,-0.3027058,-0.13313286,-0.036242172,0.15408584,-0.021637736,-0.08875385,0.06764803,0.06287731,-0.028426725
trial,3141,0.07864947,0.027973872,-0.014128507,0.14087509,0.04928842,-0.050460953,-0.20370896,-0.32956338,0.0041568903,-0.05559918,0.10545777,0.35694075,-0.124646224,0.18089353,-0.1460356
news,3139,-0.0033063237,0.32719043,-0.020335611,0.20604041,-0.11776599,-0.10749298,0.13634656,0.049583502,-0.25326848,0.030428106,0.013865849,0.16852708,0.0071998127,-0.03437545,-0.17765455
passed,3111,-0.17662941,0.19976307,-0.14044857,-0.001489199,0.18693589,0.06659287,-0.09566541,-0.01596427,-0.2509503,0.2597795,0.12661274,-0.03857754,-0.03831234,-0.1505618,-0.15048437
place,3110,-0.23775084,0.36136284,-0.040295206,0.09430577,0.07814457,0.024232462,-0.08584125,-0.036180023,0.10736047,0.12363121,0.05036162,0.081351705,-0.08900493,-0.38156623,0.0025594083
business,3110,0.5525835,-0.16418003,-0.16999936,-0.27397746,-0.08989877,-0.066512585,-0.05835897,-0.2774281,-0.8276919,-0.2604443,-0.2666772,-0.15351754,-0.28142476,-0.3424354,0.019603053
must,3102,-0.065334074,0.1907628,0.15898229,-0.012979944,0.044649836,0.18643697,-0.007901906,0.10242435,-0.17319208,0.0056702127,-0.075229414,-0.41337818,-0.15283343,0.37801912,-0.20364161
committee,3061,0.095814906,-0.13962287,0.021458969,0.09157957,-0.26318327,0.022028621,-0.053804576,-0.3286573,-0.27572808,-0.016056895,0.013864788,-0.06619357,0.16053466,-0.13436641,-0.13142295
tax,3046,0.31978688,-0.38310605,-0.5961426,0.28380165,-0.12184851,-0.15591477,0.008892823,-0.6955128,-0.3691122,-0.0763311,-0.35861605,-0.0044533047,0.031952824,0.024378639,0.085386895
every,3033,0.07903697,-0.25462183,-0.061430763,0.12950884,0.08366117,0.11042959,-0.024161967,-0.0789677,-0.13402121,0.18184769,-0.03817111,-0.13080785,-0.0017519501,-0.24558693,-0.09081576
call,3025,-0.024609443,-0.043740995,0.14811422,-0.28731033,-0.14203468,0.020894965,-0.23353745,-0.020107027,-0.12426795,0.31733412,-0.04030248,0.24298759,0.055266865,-0.09400142,-0.053662512
assault,3018,0.09870414,-0.35150397,0.018839227,-0.15421735,0.024805874,0.029848967,0.18667787,-0.40807942,-0.04532791,0.2325808,-0.050891627,0.07195314,0.029453129,0.1395734,-0.10660791
effect,3014,0.030784912,0.09493456,-0.38913003,-0.15933302,-0.14838944,0.2748243,-0.059983615,0.2757452,-0.03803107,-0.065034986,-0.21657336,-0.19431901,-0.03903192,-0.08423974,-0.07896942
four,3010,0.120051265,0.1065523,-0.21524148,-0.53111607,0.120007925,0.18339892,-0.06724859,-0.23280461,0.030388035,0.27844355,-0.037515797,0.040177662,-0.029091824,-0.11637937,0.08370705
america,3003,0.16396938,-0.10574661,0.24339607,0.11960295,-0.05265885,-0.13552156,-0.26877183,-0.054681197,-0.16996013,-0.047309645,0.1877594,-0.0045402884,-0.06346831,0.14628783,-0.20224541
permit,2969,0.023221334,-0.22911002,-0.04128397,0.041149516,0.2021662,0.069226675,-0.08239237,0.048926685,-0.5827309,-0.008920276,0.11187012,-0.020900354,-0.07035356,0.2142864,0.047682755
recent,2968,-0.19261011,0.0022672878,0.058257096,0.24520247,-0.021390123,-0.119887784,0.25034946,-0.6350945,0.10832851,0.29312116,0.042910814,0.16343127,-0.042556666,0.10658511,-0.064695895
lawmaker,2964,-0.1435484,-0.35497922,0.29606718,-0.052723873,-0.14589994,0.0018559856,-0.13969225,0.02880322,-0.09993815,0.1434986,-0.19342771,-0.08971692,0.1490335,-0.3168571,-0.151888
community,2961,0.021976532,-0.27339888,-0.043775413,-0.1375725,-0.06447193,-0.07918078,0.16373074,-0.25951195,0.002722078,-0.012659948,0.3357843,0.07760118,-0.09708707,-0.06965793,-0.10122715
benefit,2944,0.2180008,0.0751587,-0.36369616,0.30423468,-0.16591653,-0.05004893,-0.42562672,-0.26846138,0.17452314,0.43843365,-0.11716707,0.019149123,-0.031905297,-0.72534305,-0.046244916
several,2941,-0.25869986,-0.25593853,0.33705273,-0.102558985,0.026244428,0.04073665,-0.03165575,-0.19080967,-0.000357822,0.07932566,-0.013810947,0.10440574,0.049265776,-0.2843625,-0.0007887634
agency,2923,-0.06378074,0.15853114,-0.011787237,-0.013202472,-0.09793219,0.16694571,0.083007544,0.1487764,-0.064856924,-0.30186558,-0.04299281,0.029250016,0.022379123,-0.48032856,-0.037775863
border,2920,-0.20492385,-0.044540636,0.031589806,-0.36801523,-0.415103,-0.19096012,-0.3311531,0.62450564,0.015487426,-0.525594,-0.2475066,-0.27324986,-0.1822491,-0.26422644,-0.19227263
civil,2911,-0.4735395,-0.41714963,0.08001138,0.42651114,0.074844204,0.15930015,0.078972176,0.09197387,-0.15957984,-0.06920657,-0.2186148,0.19191734,-0.07522567,-0.7000096,-0.16081524
power,2908,-0.0046335408,0.13195099,0.1405024,-0.3521332,0.2665945,-0.0530517,-0.22791167,0.19209775,-0.21013561,0.13696557,0.1759412,-0.16153057,-0.12512775,-0.11789414,0.1274911
sentence,2906,-0.016771397,-0.34157425,-0.16112262,-0.06193484,0.0051005594,-0.013818709,0.16482191,-0.11785968,-0.4421496,-0.09879439,-0.063047014,0.14607541,0.26045305,0.023148729,-0.18134978
convicted,2902,-0.736948,0.11208013,-0.56535184,0.022192348,0.1685047,-0.03858326,0.16498646,0.16172597,-0.089570515,-0.061549623,0.012711075,0.22794762,0.036776155,0.0026621814,-0.20133638
area,2893,-0.11962928,0.2116473,-0.078280754,-0.27208653,-0.06560362,0.11147529,0.008192059,0.4593145,-0.12833656,-0.024441892,-0.057442196,-0.054847993,-0.13309334,-0.28134358,0.27850252
advocate,2886,0.012668393,0.025498528,-0.41089943,0.17887875,0.07335491,0.021823253,-0.0038289602,0.0050201183,0.118182965,0.00091119367,-0.10326282,0.023090728,0.045297552,0.1206852,-0.16980156
enforcement,2883,-0.096330106,0.17620158,-0.5524077,-0.13581493,-0.12590678,-0.03130519,0.33530125,0.30857635,-0.19952655,0.038870998,-0.21061821,-0.37395182,-0.16521472,-0.42639092,0.07609493
john,2878,-0.2280146,0.02244806,0.18388417,-0.0655524,0.024649441,-0.08969984,0.0596492,-0.073127426,0.071844555,-0.16276403,0.23467302,0.098181486,0.0068438696,-0.060242448,-0.11979813
greenhouse,2876,-0.11521413,0.041609462,0.06972885,0.19504914,-0.18745188,0.093062334,-0.2751006,-0.34967804,-0.041162655,-0.22183163,-0.16939217,0.52784824,-0.10932286,0.19204962,-0.15337285
jury,2868,-0.5169215,0.25408798,0.043607816,0.09133059,0.23330076,-0.053421315,0.002908448,0.032532062,-0.2533514,0.098731115,-0.01760869,-0.19779074,-0.48578265,0.4390857,-0.13597284
energy,2861,0.110235386,0.1752904,-0.1582816,-0.19945006,-0.30261603,0.18811631,-0.5747732,0.07634193,-0.39953896,0.19542968,-0.10118119,0.016096879,0.0031754693,0.07546979,-0.05772042
record,2858,0.00080995203,0.13346733,-0.22400951,-0.26988918,0.09669853,0.08048192,-0.01896375,-0.10308111,-0.33018857,0.26798633,0.041672602,-0.24483101,0.11789838,-0.32015353,-0.05164928
carry,2854,-0.30541727,-0.112199716,-0.46040422,0.06286593,-0.04941089,0.06629131,-0.18690227,0.09038831,0.03610897,0.18943892,0.30589852,0.14040323,0.012057583,-0.030523704,-0.11941183
five,2844,0.2362398,-0.18145,-0.1604834,-0.3186335,0.019922277,0.20167778,0.06438071,0.050601065,0.13486029,-0.14761968,0.088867545,-0.08478001,-0.11178259,-0.040207524,-0.10323791
