word,Economic,Capacity and Resources,Morality,Fairness and Equality,"Legality, Constitutionality, Jurisdiction",Policy Prescription and Evaluation,Crime and Punishment,Security and Defense,Health and Safety,Quality of Life,Cultural Identity,Public Sentiment,Political,External Regulation and Reputation,Other
mind,-0.072778866,-0.064392395,0.0318047,0.08212482,-0.060004853,-0.0061967815,-0.023357563,-0.061638203,-0.059214443,0.064968355,-0.049886696,-0.12995629,0.056227114,-0.097182274,-0.00027938077
clearly,0.07138184,-0.08318647,0.0061150864,0.08258233,-0.012208432,-0.046069928,0.085725024,-0.05876815,-0.1163955,-0.10162099,-0.01652438,0.03366551,0.07796381,-0.11357774,-0.0014951358
philadelphia,0.0032358726,-0.07199182,0.0426474,-0.09985624,-0.015734611,0.061052136,-0.015819224,-0.0650933,-0.018215358,0.08450272,-0.13452862,-0.11893337,0.05793629,0.06898529,0.0015913375
testimony,-0.13508989,-0.083133705,0.05155502,-0.077506915,0.120050736,0.044407286,-0.13372515,-0.05530701,0.0702911,0.021053178,-0.06178059,-0.11131071,-0.089336865,-0.1039817,-0.005936681
promotion,0.03474691,-0.07560327,-0.16301925,-0.10174127,-0.042946786,0.059635248,-0.11376645,0.08880712,-0.07313474,-0.1128868,0.11878089,0.070880465,-0.086033456,0.07198964,0.0028252068
angeles,0.02766075,-0.07684037,0.10883433,-0.093595035,0.09802424,-0.07395737,0.026616422,-0.072257705,-0.12286663,-0.031166553,0.09115191,-0.13762613,-0.02746442,-0.11407628,0.0039602285
appeared,-0.10507642,-0.07986836,0.07502816,0.05166554,0.0953695,0.10057975,0.012365522,-0.064807035,-0.043903038,0.044580236,-0.028480275,0.054682545,0.045475222,-0.09935426,0.0041629826
shown,-0.10243205,-0.08532599,0.0067018303,-0.11459018,-0.07542596,-0.058904335,0.050522402,-0.06919308,0.011925103,-0.047715608,0.07553741,0.11303618,0.06789898,-0.10227515,-0.0042938245
reduction,-0.049848538,-0.08007244,0.046536945,0.07657833,-0.053102452,-0.052923944,-0.09257013,-0.062355425,0.09153526,-0.0659974,0.09056173,-0.1380836,-0.062267035,0.06189754,0.0009842704
assembly,0.044569254,-0.07432689,0.041362837,-0.09611806,-0.073608555,0.058987692,0.016970651,-0.050864827,-0.106807694,-0.040038195,-0.056832336,-0.008670975,0.08255837,-0.11160992,0.003943247
m,0.030561442,-0.08704449,-0.11855601,-0.10057989,-0.025591703,0.07148259,-0.0049689743,-0.07730006,0.060000468,-0.014722679,0.049585026,0.0594972,-0.09971289,-0.10960552,-0.0026131435
expect,-0.114246,-0.09021656,-0.0013754603,0.03491956,0.061877772,0.0815358,-0.102665365,-0.06992705,-0.025177572,-0.054929152,-0.0368244,0.07528972,0.06388676,-0.11210048,0.0035197248
prove,-0.099495046,-0.08027762,0.09250063,-0.09063221,0.08867791,0.00046538288,0.057724226,-0.05296768,-0.0034923137,0.020264233,-0.05402793,-0.11486257,-0.111829765,0.060221512,0.0027205131
moved,-0.06759549,-0.090730675,-0.043861948,-0.09581981,0.105485044,-0.090999186,0.08434376,-0.070725985,-0.10223497,-0.011982929,0.12685972,-0.09243583,0.091646925,-0.10043595,-0.0063117687
settled,0.003927887,-0.09614458,-0.13675882,-0.07480526,0.100781925,-0.09311995,-0.10337734,-0.05229131,-0.09337731,0.03338875,0.11005119,-0.08975488,-0.14029956,-0.119430676,-0.0035803362
seem,0.036540896,-0.062446058,0.04846729,-0.12086529,-0.089627735,-0.039428867,-0.03295119,-0.05984534,0.07214183,-0.09612512,0.00898006,-0.13981292,0.08092165,-0.117924444,-0.0043060854
suggests,-0.11650805,-0.0633691,0.07390624,-0.118993804,0.0011831141,-0.109539375,-0.10232571,-0.06237211,0.09089191,-0.13972016,0.07474614,-0.13693923,0.08940515,-0.10703571,0.0002662003
enforce,-0.088377886,-0.077457726,-0.12268362,0.07111294,0.092142366,0.035189223,0.10513553,-0.061451435,-0.09731228,-0.046744183,-0.06438948,0.010668201,-0.108420655,0.056562666,0.0006696007
easy,0.032842793,-0.06398025,-0.007779194,0.05631972,-0.07827812,0.06761558,0.032126505,-0.06801532,-0.09690015,0.0846148,0.079250656,0.07084039,-0.021272631,-0.103854224,0.002088035
agent,-0.045137823,-0.08594875,0.02608067,-0.08586284,-0.12238425,-0.10135918,0.09665656,-0.082541734,0.04150435,-0.11363836,0.08251512,-0.10898635,-0.12677446,-0.10594925,0.0047640125
breathe,-0.11643178,-0.06540989,-0.1253256,0.08424669,-0.068660565,-0.054699097,-0.12437916,-0.074153535,0.112005904,0.099481724,-0.14062224,0.038934764,0.05104593,-0.105761215,-0.0053871833
growth,0.053589128,-0.0753004,-0.12297821,-0.10264581,-0.027503401,-0.10519962,-0.019149734,-0.07027889,0.09584769,-0.12030218,-0.09497616,-0.11550848,0.020403335,-0.116888046,0.005164758
warehouse,0.036512297,-0.12617329,-0.11676134,-0.057065744,-0.09907716,-0.10673239,0.08497235,-0.06721991,-0.09867528,0.08377725,0.07507373,-0.09990067,-0.10897731,-0.111455314,0.0024569386
link,-0.0050803805,-0.070691116,0.11830045,-0.10786879,-0.04621502,-0.11933956,0.06279494,-0.052440807,0.07967601,-0.082235724,-0.09788001,0.015905818,-0.017926885,-0.10751927,0.001672716
smell,-0.11407106,-0.0755723,-0.12058683,-0.12553678,-0.055796232,0.02027605,-0.0002056171,-0.07085509,0.093480624,0.052297767,0.043450646,0.0043311017,-0.06743869,-0.10057893,-3.290532e-05
aug,-0.09613694,-0.07997829,-0.13858242,-0.13438776,0.05355719,0.080622755,0.06495161,-0.06440412,-0.0030449755,0.1252425,0.04992587,0.09235602,-0.02874079,-0.10242827,0.004747798
internal,-0.07628264,-0.06983792,0.05635035,-0.08890399,0.055659283,-0.04838781,0.08793873,-0.066184826,0.071103014,-0.11870334,0.035691235,0.048124343,-0.09017811,-0.09798976,0.005168747
tom,-0.124569215,-0.08193154,-0.13180809,-0.08900633,0.01083702,-0.05084465,0.06759474,-0.05510581,-0.045244273,0.053550635,0.13883348,-0.13710514,0.05685797,0.0645932,-0.0017442256
texas,0.034919996,-0.0884037,0.08394601,-0.08694926,0.042040456,-0.1317391,0.10265113,-0.051827453,-0.11747448,0.048738033,-0.040538337,-0.10596806,0.051032864,0.05774302,-0.0012962708
chronic,-0.10093748,-0.07408026,-0.13228835,-0.10739544,-0.075368546,-0.11150809,0.00743121,-0.06933381,0.09669169,-0.12287852,-0.114368215,-0.11040292,-0.02770699,0.07536842,-0.004982485
juror,-0.07276371,-0.0768716,0.10985756,-0.088316396,0.10239807,-0.020466134,-0.1301468,-0.059800927,-0.08953527,-0.10574431,-0.103595786,-0.076231636,-0.08851233,-0.09666208,0.004539393
suggested,0.041850816,-0.0984023,-0.1399491,0.09702995,0.005273364,-0.05151146,-0.119868904,-0.054374192,0.09069274,-0.011712409,-0.12121711,0.019847458,0.0065516606,0.069656,-0.00049995066
true,-0.09401806,-0.069352545,-0.032686725,0.028103689,0.12448895,0.14632818,-0.11338004,-0.057586033,-0.12630759,0.09150674,-0.1168255,-0.14220034,0.110967115,-0.097412124,-0.0007710982
release,-0.059912164,-0.059111007,-0.15335168,-0.08049935,0.059690334,-0.03465104,0.0524053,-0.053771753,0.02184089,0.027294157,0.040322382,-0.10559416,0.006152363,-0.098455586,-0.004359575
main,0.06538673,0.082823895,-0.13914166,-0.11488342,-0.12865236,-0.08570096,0.0731406,-0.063769236,0.081027694,0.073792666,0.12465851,-0.03415121,-0.11885883,-0.106549434,0.0052257953
safer,-0.08760297,-0.062524155,-0.16100594,-0.10489734,0.06677091,0.018771412,-0.039072488,-0.0507109,0.093051,-0.10917056,-0.12647459,0.06890187,-0.11198563,-0.116070904,0.0027767154
collect,0.05459284,-0.10217911,0.072814085,-0.09214272,0.07969768,-0.118153855,-0.0513128,-0.05689459,-0.09323607,0.058732376,0.04507388,0.01915205,0.023609875,0.038982213,0.00033477708
fell,0.08757888,-0.08212497,-0.11626591,-0.08526166,-0.11554712,0.13003069,-0.13281588,-0.05835582,0.110980205,-0.1168959,0.029550347,0.037237417,-0.11537509,-0.12486481,0.00022556304
opposed,0.019733846,0.07731642,-0.11111047,0.055752166,-0.10171049,-0.15023631,-0.004620286,-0.054272052,-0.06968601,-0.12584536,-0.10523943,0.10650578,0.10748132,-0.12146707,0.0035420838
urged,-0.05066036,-0.080896564,0.013165132,-0.08738566,0.028528424,-0.08431299,-0.12837681,-0.052447613,0.08676342,-0.05299191,-0.13139808,0.09034972,0.120779954,0.050279416,-0.0018538786
moore,-0.040442966,-0.07746185,-0.103417866,-0.0533128,0.078214884,-0.087578535,0.09920618,-0.03926101,-0.08173797,-0.0715186,-0.071909815,-0.07968686,-0.12121118,0.055725154,0.0022638615
older,-0.07455108,-0.07104048,-0.116067514,-0.1228382,0.08069766,0.103031255,-0.052543167,-0.06547907,0.015532674,-0.12601787,0.031852342,0.050150808,-0.08137631,-0.11162503,0.0015104432
running,-0.04921621,-0.08340913,-0.14568917,-0.10947288,-0.11151903,0.04198266,0.09591404,-0.050927985,0.04240263,0.050098736,0.0038761084,0.037442386,0.079161905,-0.092258304,0.0050230906
harm,-0.08751722,-0.080397345,0.06708816,0.020633364,0.10877626,-0.10181291,-0.13570549,-0.05235487,0.094105326,-0.032121018,-0.046813194,0.04024688,-0.008970698,-0.11819485,-0.0049202554
shield,-0.093492694,-0.06922318,-0.068613276,-0.0743974,0.06949885,-0.011815756,0.06948778,-0.054462202,-0.047473025,-0.002546709,-0.08838128,0.06824008,0.087432414,-0.08812482,-0.004363963
quarter,0.068601124,-0.07758476,-0.09420078,-0.10508127,-0.07301737,-0.020306615,-0.06189971,-0.057915453,-0.07800534,-0.06872167,-0.054954764,-0.018613057,-0.102132805,0.059254896,-0.005669834
enacted,-0.06124123,-0.06877646,-0.12288584,-0.11105423,0.028983656,0.04741368,0.07112148,-0.060754824,0.00056515285,-0.11411657,0.11044741,-0.12666069,0.020636413,-0.122821994,0.0042112498
account,0.10223483,-0.09395566,0.01660872,-0.091741495,-0.037485506,-0.11716423,0.05772388,-0.06019453,0.021198818,-0.08483294,-0.07268027,-0.1178281,0.0042710337,0.042008147,0.00015080594
teacher,-0.0023123566,-0.0676319,-0.122693576,-0.10504168,0.124719545,-0.053824604,-0.035153273,-0.052708406,-0.07249838,0.051888555,-0.055112228,-0.0044825333,-0.093259126,-0.07223786,-0.0016640822
column,0.045384437,-0.084071755,-0.13883895,-0.1347423,-0.07842372,0.033702638,-0.036106672,-0.06612648,0.0143652195,0.05492495,0.034912836,0.015667532,-0.08320593,-0.07809816,-0.0016101131
grade,-0.023053998,-0.09250691,-0.11030086,-0.07673977,-0.09470552,-0.10821169,-0.118502684,-0.054053135,0.09671275,0.02475151,0.03494798,-0.0034380148,0.09312019,-0.11740173,-5.4602842e-05
reduced,0.05465455,-0.09526124,-0.08447277,-0.09960007,0.04723835,-0.011813214,0.027945813,-0.063693926,0.017671118,-0.0919672,-0.1035446,-0.10934217,-0.0032600148,0.083887234,-0.0045085973
impose,0.042634364,-0.078804374,-0.10613195,-0.11263563,0.09402796,-0.067692,-0.044874594,-0.05418805,-0.07896639,0.037319697,-0.110394634,0.030533759,0.100183256,0.04260454,0.0013978077
comprehensive,0.03468089,-0.08790878,-0.121666946,-0.09531286,-0.023977386,0.08577111,-0.047240175,-0.053991087,-0.10073904,0.07774757,0.06892342,-0.12856036,0.022647355,-0.10663822,-0.00096515386
domestic,0.070091836,0.060062107,0.030379772,-0.083451904,-0.08133577,-0.029710775,-0.041716047,-0.07134415,0.034072604,-0.05025476,-0.0880784,-0.09943912,-0.1110896,0.0443857,-0.004721705
refused,0.13151175,-0.0708819,0.043271262,0.06734788,0.09148467,-0.121416636,0.055361334,-0.05964252,0.0033279592,0.046534672,-0.06086864,-0.13352023,-0.0294227,-0.099279374,-0.00035897116
lobbying,-0.04209008,-0.06761254,0.072478145,0.0531128,-0.05736501,0.026067834,0.08794989,-0.047799066,-0.1128871,0.014273939,-0.12289315,0.08800018,0.076556824,0.054694347,0.0022118043
secretary,-0.11137888,0.08071,0.113449864,0.089778066,-0.047895715,-0.015897725,-0.08890145,-0.060101394,-0.033407193,-0.08715317,-0.057872746,0.03376736,0.11613232,-0.1097674,0.00096926035
met,-0.15196314,-0.08190407,-0.13851863,-0.08886621,0.04226498,0.07262185,-0.11138696,-0.0514965,-0.042664215,0.08674518,0.12169652,-0.14036237,0.079254866,0.048439488,0.00013256478
forward,-0.093719944,-0.0801323,0.06821337,-0.10701233,0.063550524,-0.06167495,-0.035653725,-0.05868794,-0.114315666,0.09645968,-0.11723608,0.00429421,0.08209331,-0.113805965,0.006292579
hear,-0.08501846,-0.086292304,-0.1300638,-0.11431206,0.095446624,-0.036506154,-0.108565964,-0.045683954,0.08556348,-0.020203829,0.06850222,0.08397233,-0.0328281,-0.10379316,0.002056367
quickly,-0.04539393,0.072161056,-0.10857678,-0.100433595,-0.08516329,0.005516624,0.090280145,-0.05515306,0.06087043,0.027019,0.025316676,0.021487828,0.062598266,-0.11614457,0.0015422557
sought,-0.14857328,-0.07245531,0.01491808,-0.07206999,0.10984798,-0.025283333,-0.056249645,-0.043486517,-0.041458838,-0.04282685,-0.047104843,-0.09752409,0.09049564,-0.10641986,-0.0034566664
fighting,0.10300977,-0.078455605,-0.041642334,-0.08671666,-0.07579943,0.097319484,-0.13235162,-0.055149425,0.06375925,0.037161585,-0.09133008,-0.1202847,0.08687938,-0.12129381,-0.0062030987
proposition,-0.0831854,-0.062070895,-0.08260976,-0.096573666,0.07002855,0.10789134,-0.10888661,-0.06687701,0.098467134,-0.068170376,0.008885432,0.0639875,-0.0924497,-0.08253476,0.0060141687
division,0.09672436,-0.076479286,-0.1378754,-0.1149583,-0.06894408,-0.08652487,0.07655288,-0.060216997,-0.13882518,0.084945045,-0.1073377,0.05577074,0.11326709,0.09856993,0.002865232
safe,-0.09833549,-0.09144585,-0.03581981,-0.12608138,-0.059326015,-0.058375698,-0.061645065,-0.05900122,0.11213474,0.061111875,-0.118991114,0.0344607,-0.14236884,-0.105667695,-0.0031535418
dec,-0.10970828,0.056370586,0.09370526,-0.14980146,-0.11797605,0.06862909,0.08728835,-0.06456077,0.09017419,0.059148673,-0.0933319,-0.12665519,-0.0872096,-0.09926945,-0.0014049961
landmark,0.08102446,-0.08343254,0.028270131,-0.094505645,0.070152484,-0.031625282,-0.097387776,-0.050499648,-0.09485995,0.015841203,0.04685518,-0.09588263,-0.022678366,0.07068587,0.0058390102
bought,0.027976247,-0.08005599,-0.005813798,-0.0749763,-0.09161639,-0.12943444,0.09613765,-0.062181696,-0.09013637,-0.045442436,0.12997977,-0.11520554,0.02037031,-0.10834167,-0.0036230325
accused,-0.07312661,-0.07851936,0.08281512,-0.095590174,0.07393808,0.024900308,0.09162672,-0.058009993,-0.1148225,-0.098921396,0.0075759054,-0.09309186,0.11003175,-0.10534966,0.006326352
airline,0.108494535,-0.058126867,-0.10660137,-0.09464138,-0.09373056,0.07748862,-0.11797403,0.08211387,-0.06225224,0.03435783,-0.009708291,-0.1176105,-0.070393324,0.0607663,0.0013185706
entire,-0.09116845,-0.07873201,0.061975632,-0.12180251,0.06513241,0.039085194,-0.12671971,-0.0689336,0.05724085,0.11480975,-0.019823566,0.022471245,-0.044908226,-0.111705564,-0.0021406803
consequence,-0.12975742,0.057206392,0.038302127,-0.12370059,0.09320712,-0.01929893,-0.1066808,-0.056555,0.10876264,0.0021491323,-0.07097571,0.08114074,0.09157824,0.048868753,-0.00452312
jr,0.12611033,0.069112234,0.012391197,-0.10525308,-0.014856327,-0.108804286,-0.027678043,-0.06622394,0.044918206,-0.030264853,0.012841698,0.0336296,0.005381933,-0.116377085,0.0015189237
premium,0.07957207,-0.08282304,-0.119646244,0.05114469,0.07321874,-0.09509408,0.097887486,-0.07189435,-0.046950813,-0.1423488,-0.020934021,0.0003480027,-0.061761983,-0.13432065,-0.00158468
nov,0.08469599,-0.084788576,-0.116524026,-0.11109314,-0.084255934,-0.10571016,-0.11280918,-0.062499136,0.11040544,-0.15144387,0.075046204,0.098623484,0.09182552,-0.08977181,-0.0016743615
fair,-0.082321145,-0.09621722,0.08222725,0.08951277,-0.017153189,0.10311429,0.03251498,-0.07080344,0.05676279,-0.155855,0.040161587,-0.025634866,-0.11129151,-0.09078378,0.00024064636
puffing,-0.12103196,-0.07354308,0.09295756,-0.13106544,-0.10116457,0.051380135,0.014213736,-0.071544945,-0.07180564,0.06012152,0.09738635,-0.011181299,0.10946861,0.06610005,-0.0037033514
mouth,-0.07370982,-0.06764541,-0.14001599,-0.120551676,0.0050963196,-0.05146713,-0.11643331,-0.07630136,0.058744058,0.109437495,-0.025452437,-0.06347542,-0.057380307,-0.10733374,0.002378386
quality,0.09544528,-0.11073702,-0.12211818,-0.11347385,-0.06541384,-0.05242411,-0.029883169,-0.068071805,0.11463476,0.07566145,-0.13930802,-0.14168163,-0.12065373,0.059069414,0.005808441
ground,0.059902605,-0.06637759,-0.12592454,-0.09398134,0.0946767,0.08435726,-0.065920115,0.086200595,-0.09255439,0.08197507,-0.09636208,-0.00086851185,-0.123168565,-0.087845735,0.0028918239
focus,-0.012785225,-0.06101336,-0.14787565,-0.105364665,-0.09424405,0.037831526,0.078954086,-0.057827685,-0.12107601,0.12914996,0.035983775,0.011805168,0.02408606,-0.099766,0.0042453213
alternative,0.07285138,-0.08548961,-0.13580507,-0.10359242,-0.07507402,-0.10077209,0.017332688,-0.062318787,0.045025866,0.05647951,-0.040527772,0.031069024,0.015995646,-0.10380257,0.0025585229
secret,-0.004834279,-0.088402875,0.096337415,-0.06388849,0.07070507,-0.053767387,-0.0029008558,-0.0542005,0.09943413,-0.12302665,-0.086965114,0.017460212,-0.10320513,-0.10007613,0.0043382016
asthma,-0.07713504,-0.059858296,-0.09566513,-0.11778631,-0.09686312,-0.10240364,-0.0949982,-0.048126604,0.072032794,0.031894892,0.07445209,-0.14240341,-0.11316338,-0.09804574,0.004326401
newspaper,0.09559656,-0.08212583,-0.07579493,-0.10469773,-0.09778976,-0.12816843,-0.0013113858,-0.044470284,0.061398156,0.023519022,-0.13506721,0.1116788,0.07621537,0.06097979,0.0043378035
nabisco,0.033950273,-0.07081759,-0.15319628,-0.084164344,-0.06845182,-0.10261578,0.05690099,-0.051825367,-0.011026672,0.107720315,0.05624988,0.06477221,-0.046354525,0.041413467,0.0031690989
water,-0.007066599,-0.06667199,-0.11897946,-0.09789772,-0.026950471,-0.008758945,0.06656335,-0.054684125,0.047152963,0.07304327,-0.03520809,-0.14337754,-0.09092411,0.062629625,-0.002119169
southern,0.06708513,0.06516392,-0.12113822,0.08476631,-0.0845012,-0.116716936,0.048044883,-0.054121085,-0.102833465,-0.05750141,0.12085544,0.032731634,-0.13464773,-0.09548479,0.00048765165
becoming,0.046652935,-0.076489985,0.07862015,-0.12221772,-0.08898809,0.058399897,-0.047690094,-0.060136374,0.100449175,-0.05088754,0.069265254,0.07013842,-0.11935952,-0.109469175,0.0026212148
requires,-0.14079265,-0.089167796,-0.12827861,-0.10576542,0.0010807277,0.08436689,0.047968283,-0.05462007,-0.021369925,-0.049316365,-0.049855564,0.019214105,0.015997592,-0.10988632,0.0027642993
league,-0.11690248,-0.053150147,-0.114544466,-0.09317531,-0.08211401,0.09439055,-0.09075068,-0.06999058,-0.058680937,-0.0734088,0.11368582,-0.13224496,0.01814989,-0.1132448,9.635081e-05
carton,-0.03837713,-0.08537217,-0.12677544,-0.09845781,-0.12854233,-0.0755797,0.11259592,-0.08478544,-0.065666474,-0.126176,-0.045657404,-0.10987675,-0.08823276,-0.12428348,-0.002079232
investor,0.10289334,-0.06598437,-0.13683149,-0.109121405,-0.1284213,-0.10697554,-0.09955862,-0.04447116,-0.09894379,0.12996505,-0.111485064,-0.09228416,-0.115178876,-0.113297604,-0.00027092773
counter,0.07167887,-0.075130925,-0.06529765,0.06107661,-0.06146626,0.01621786,0.08288935,-0.07097009,0.002512095,-0.085586496,-0.07628412,0.010327924,-0.08546613,0.06427121,-0.005499146
helping,0.105901316,-0.08432989,0.049663384,-0.12259,0.0942789,-0.09297211,0.07119276,-0.061705835,-0.08031127,0.01616684,-0.129395,-0.123028815,-0.06080951,0.10076185,-0.005480359
red,0.09551352,-0.082800746,-0.14211354,0.052955005,-0.039471034,-0.12066386,-0.015779661,-0.057086937,-0.06484212,-0.13808995,0.12308124,-0.013054879,-0.083218165,-0.11751956,-0.0016955337
contribution,0.008720105,-0.054793984,0.07113624,-0.10189228,0.06311868,-0.08889756,-0.097354546,-0.04247262,-0.09684577,-0.08461005,-0.02183387,0.0040401164,0.07529651,-0.10229486,-0.0062767155
developing,0.0029408056,-0.07619716,0.021841511,-0.09428286,-0.06894159,-0.09901393,-0.101670176,-0.061432697,0.08356905,-0.12534235,-0.053406075,-0.10774434,-0.08264897,0.08510885,0.004012425
dole,-0.041951694,-0.065547,-0.13202602,-0.070742406,-0.06893477,-0.091357924,-0.0786646,-0.054183383,-0.10737227,-0.12454187,-0.12561195,-0.119552016,0.10266354,-0.08506361,0.0010692247
inmate,-0.0963399,-0.061743844,-0.11235018,-0.0712236,-0.07615457,-0.06682753,0.11540923,-0.051247865,-0.008002506,-0.11670272,-0.12273686,-0.10671645,0.014747094,-0.08553477,0.0035497586
understand,-0.005592057,-0.08775199,-0.0029670075,-0.12220127,-0.052919343,0.047324266,0.017367886,-0.05508195,0.03494048,0.06578479,-0.029303394,0.022027014,-0.06363646,-0.09925208,-0.0017209146
remains,-0.09434902,-0.06938506,-0.124255344,0.059981674,0.0501002,-0.103768624,-0.024137793,-0.057509128,0.026945475,-0.106970094,0.061726563,-0.10569662,0.07951404,0.058167573,-0.0029580249
vehicle,-0.022963727,-0.07372698,-0.14494663,-0.1041599,-0.094480634,0.117133,0.054923963,-0.06504457,-0.08382287,-0.045731094,-0.12354349,-0.13489322,0.012173899,-0.09326433,0.0012481092
yes,0.09089658,-0.062656105,0.09113664,0.08910259,-0.09737611,-0.025995575,-0.006247332,-0.05869212,-0.006854199,-0.13705648,-0.051808957,0.07652461,0.022248637,0.075726084,0.0043678386
